product_id,product_name,jumlah_penjualan,harga,diskon,status
P00657,Produk 657,73,96355,15,Tidak
P00658,Produk 658,0,181168,10,Tidak
P00659,Produk 659,123,169596,15,Laris
P00660,Produk 660,95,194160,25,Laris
P00661,Produk 661,43,157228,10,Tidak
P00662,Produk 662,34,157903,20,Tidak
P00663,Produk 663,259,153070,20,Laris
P00664,Produk 664,10,122355,30,Tidak
P00665,Produk 665,240,31412,25,Laris
P00666,Produk 666,198,117858,10,Laris
P00667,Produk 667,8,113610,30,Tidak
P00668,Produk 668,34,110387,5,Tidak
P00669,Produk 669,53,172542,25,Tidak
P00670,Produk 670,170,54972,0,Laris
P00671,Produk 671,180,163134,10,Laris
P00672,Produk 672,89,199485,15,Laris
P00673,Produk 673,245,185605,5,Laris
P00674,Produk 674,69,36541,25,Tidak
P00675,Produk 675,234,29695,10,Laris
P00676,Produk 676,103,31483,30,Laris
P00677,Produk 677,102,30985,10,Laris
P00678,Produk 678,158,155104,15,Laris
P00679,Produk 679,278,144098,10,Laris
P00680,Produk 680,18,189581,5,Tidak
P00681,Produk 681,146,113578,30,Laris
P00682,Produk 682,24,191896,10,Tidak
P00683,Produk 683,139,52630,30,Laris
P00684,Produk 684,188,134544,15,Laris
P00685,Produk 685,225,121356,10,Laris
P00686,Produk 686,95,150076,25,Laris
P00687,Produk 687,254,116297,30,Laris
P00688,Produk 688,265,89919,30,Laris
P00689,Produk 689,42,131280,0,Tidak
P00690,Produk 690,220,177929,30,Laris
P00691,Produk 691,92,162992,10,Laris
P00692,Produk 692,164,46895,0,Laris
P00693,Produk 693,167,193256,10,Laris
P00694,Produk 694,156,136894,20,Laris
P00695,Produk 695,218,63684,25,Laris
P00696,Produk 696,227,112155,15,Laris
P00697,Produk 697,21,112421,20,Tidak
P00698,Produk 698,222,91973,25,Laris
P00699,Produk 699,29,39671,25,Tidak
P00700,Produk 700,207,115239,20,Laris
P00701,Produk 701,81,28163,5,Laris
P00702,Produk 702,224,29122,5,Laris
P00703,Produk 703,34,81864,30,Tidak
P00704,Produk 704,187,114935,15,Laris
P00705,Produk 705,290,28489,20,Laris
P00706,Produk 706,78,198012,15,Tidak
P00707,Produk 707,189,117521,15,Laris
P00708,Produk 708,39,170450,5,Tidak
P00709,Produk 709,271,116193,15,Laris
P00710,Produk 710,160,190278,10,Laris
P00711,Produk 711,127,49739,0,Laris
P00712,Produk 712,95,150821,20,Laris
P00713,Produk 713,198,167239,0,Laris
P00714,Produk 714,134,88233,25,Laris
P00715,Produk 715,228,76248,20,Laris
P00716,Produk 716,146,148765,5,Laris
P00717,Produk 717,62,55580,30,Tidak
P00718,Produk 718,37,138500,5,Tidak
P00719,Produk 719,227,43013,30,Laris
P00720,Produk 720,163,195070,10,Laris
P00721,Produk 721,33,164178,20,Tidak
P00722,Produk 722,148,98631,30,Laris
P00723,Produk 723,80,187169,5,Tidak
P00724,Produk 724,185,153367,5,Laris
P00725,Produk 725,62,72685,30,Tidak
P00726,Produk 726,71,82058,30,Tidak
P00727,Produk 727,252,26890,10,Laris
P00728,Produk 728,283,170019,10,Laris
P00729,Produk 729,239,164610,5,Laris
P00730,Produk 730,44,37235,10,Tidak
P00731,Produk 731,203,145479,20,Laris
P00732,Produk 732,210,127330,30,Laris
P00733,Produk 733,294,39333,5,Laris
P00734,Produk 734,162,188385,0,Laris
P00735,Produk 735,230,142115,25,Laris
P00736,Produk 736,264,110312,5,Laris
P00737,Produk 737,282,187718,20,Laris
P00738,Produk 738,93,53825,15,Laris
P00739,Produk 739,257,34526,30,Laris
P00740,Produk 740,63,155817,5,Tidak
P00741,Produk 741,155,63163,5,Laris
P00742,Produk 742,165,79105,10,Laris
P00743,Produk 743,265,94461,30,Laris
P00744,Produk 744,40,85694,5,Tidak
P00745,Produk 745,282,91945,5,Laris
P00746,Produk 746,155,181068,20,Laris
P00747,Produk 747,47,151746,25,Tidak
P00748,Produk 748,86,175139,20,Laris
P00749,Produk 749,78,64879,25,Tidak
P00750,Produk 750,172,167749,0,Laris
P00751,Produk 751,14,41292,0,Tidak
P00752,Produk 752,295,89377,25,Laris
P00753,Produk 753,107,169982,15,Laris
P00754,Produk 754,15,150557,25,Tidak
P00755,Produk 755,279,95935,25,Laris
P00756,Produk 756,154,146601,5,Laris
P00757,Produk 757,207,97970,15,Laris
P00758,Produk 758,37,35705,5,Tidak
P00759,Produk 759,225,128952,15,Laris
P00760,Produk 760,237,73483,10,Laris
P00761,Produk 761,73,101941,30,Tidak
P00762,Produk 762,163,110536,15,Laris
P00763,Produk 763,66,117134,20,Tidak
P00764,Produk 764,287,47835,10,Laris
P00765,Produk 765,123,142282,0,Laris
P00766,Produk 766,136,137858,5,Laris
P00767,Produk 767,72,45378,0,Tidak
P00768,Produk 768,148,120702,30,Laris
P00769,Produk 769,214,85082,30,Laris
P00770,Produk 770,81,105835,20,Laris
P00771,Produk 771,160,69763,30,Laris
P00772,Produk 772,81,150617,20,Laris
P00773,Produk 773,239,150746,10,Laris
P00774,Produk 774,254,26075,0,Laris
P00775,Produk 775,201,152499,15,Laris
P00776,Produk 776,123,76398,20,Laris
P00777,Produk 777,180,32755,0,Laris
P00778,Produk 778,144,149733,20,Laris
P00779,Produk 779,240,94907,20,Laris
P00780,Produk 780,4,48179,15,Tidak
P00781,Produk 781,68,89329,25,Tidak
P00782,Produk 782,187,125710,10,Laris
P00783,Produk 783,23,125010,0,Tidak
P00784,Produk 784,291,167276,5,Laris
P00785,Produk 785,185,165024,10,Laris
P00786,Produk 786,37,121279,20,Tidak
P00787,Produk 787,230,164141,10,Laris
P00788,Produk 788,60,53728,0,Tidak
P00789,Produk 789,201,117831,30,Laris
P00790,Produk 790,173,166232,10,Laris
P00791,Produk 791,73,72181,20,Tidak
P00792,Produk 792,260,125221,20,Laris
P00793,Produk 793,20,31876,0,Tidak
P00794,Produk 794,70,107304,30,Tidak
P00795,Produk 795,242,156139,15,Laris
P00796,Produk 796,76,178927,20,Tidak
P00797,Produk 797,71,105974,20,Tidak
P00798,Produk 798,163,62598,15,Laris
P00799,Produk 799,153,175641,10,Laris
P00800,Produk 800,259,153618,20,Laris
P00801,Produk 801,250,167567,10,Laris
P00802,Produk 802,243,24361,10,Laris
P00803,Produk 803,169,196634,0,Laris
P00804,Produk 804,213,173014,10,Laris
P00805,Produk 805,13,176476,15,Tidak
P00806,Produk 806,135,191859,30,Laris
P00807,Produk 807,296,171423,5,Laris
P00808,Produk 808,26,172967,15,Tidak
P00809,Produk 809,87,157424,25,Laris
P00810,Produk 810,194,58738,30,Laris
P00811,Produk 811,124,28276,20,Laris
P00812,Produk 812,56,70012,0,Tidak
P00813,Produk 813,225,102232,15,Laris
P00814,Produk 814,77,128255,25,Tidak
P00815,Produk 815,104,127577,20,Laris
P00816,Produk 816,241,36326,25,Laris
P00817,Produk 817,70,155969,5,Tidak
P00818,Produk 818,287,105209,25,Laris
P00819,Produk 819,244,157750,15,Laris
P00820,Produk 820,160,65398,15,Laris
P00821,Produk 821,272,109738,20,Laris
P00822,Produk 822,181,197174,30,Laris
P00823,Produk 823,135,179927,15,Laris
P00824,Produk 824,98,84623,10,Laris
P00825,Produk 825,285,98249,5,Laris
P00826,Produk 826,152,95760,25,Laris
P00827,Produk 827,106,148189,10,Laris
P00828,Produk 828,245,111436,20,Laris
P00829,Produk 829,140,95442,0,Laris
P00830,Produk 830,293,197372,20,Laris
P00831,Produk 831,194,123424,30,Laris
P00832,Produk 832,176,58397,10,Laris
P00833,Produk 833,21,95400,25,Tidak
P00834,Produk 834,40,110797,15,Tidak
P00835,Produk 835,131,145587,5,Laris
P00836,Produk 836,103,161184,10,Laris
P00837,Produk 837,287,91203,5,Laris
P00838,Produk 838,55,181396,25,Tidak
P00839,Produk 839,300,82726,5,Laris
P00840,Produk 840,25,195592,20,Tidak
P00841,Produk 841,115,187233,5,Laris
P00842,Produk 842,26,46266,15,Tidak
P00843,Produk 843,169,143837,0,Laris
P00844,Produk 844,70,21358,20,Tidak
P00845,Produk 845,80,126668,25,Tidak
P00846,Produk 846,243,145160,25,Laris
P00847,Produk 847,102,95299,10,Laris
P00848,Produk 848,146,189318,0,Laris
P00849,Produk 849,45,190996,20,Tidak
P00850,Produk 850,118,160286,25,Laris
P00851,Produk 851,19,65892,15,Tidak
P00852,Produk 852,90,29526,30,Laris
P00853,Produk 853,203,149861,5,Laris
P00854,Produk 854,148,29821,0,Laris
P00855,Produk 855,152,168887,20,Laris
P00856,Produk 856,54,107829,10,Tidak
P00857,Produk 857,232,188116,20,Laris
P00858,Produk 858,268,149476,5,Laris
P00859,Produk 859,258,142688,10,Laris
P00860,Produk 860,98,49529,10,Laris
P00861,Produk 861,83,140301,25,Laris
P00862,Produk 862,131,68810,0,Laris
P00863,Produk 863,172,97338,20,Laris
P00864,Produk 864,98,66004,20,Laris
P00865,Produk 865,207,132119,20,Laris
P00866,Produk 866,167,42737,15,Laris
P00867,Produk 867,48,68439,5,Tidak
P00868,Produk 868,244,104830,5,Laris
P00869,Produk 869,3,88363,15,Tidak
P00870,Produk 870,120,137109,30,Laris
P00871,Produk 871,136,106409,10,Laris
P00872,Produk 872,298,170176,0,Laris
P00873,Produk 873,133,191359,10,Laris
P00874,Produk 874,120,36285,25,Laris
P00875,Produk 875,60,142000,10,Tidak
P00876,Produk 876,81,126277,25,Laris
P00877,Produk 877,257,101521,25,Laris
P00878,Produk 878,60,187434,10,Tidak
P00879,Produk 879,188,181120,5,Laris
P00880,Produk 880,112,55014,15,Laris
P00881,Produk 881,78,139269,25,Tidak
P00882,Produk 882,191,129011,25,Laris
P00883,Produk 883,281,143424,30,Laris
P00884,Produk 884,275,194088,30,Laris
P00885,Produk 885,111,84871,25,Laris
P00886,Produk 886,41,157758,15,Tidak
P00887,Produk 887,270,114839,0,Laris
P00888,Produk 888,288,49414,0,Laris
P00889,Produk 889,280,152510,5,Laris
P00890,Produk 890,293,160682,5,Laris
P00891,Produk 891,84,106014,30,Laris
P00892,Produk 892,266,135825,0,Laris
P00893,Produk 893,105,172868,15,Laris
P00894,Produk 894,46,153791,15,Tidak
P00895,Produk 895,28,138864,5,Tidak
P00896,Produk 896,262,128901,15,Laris
P00897,Produk 897,288,35135,20,Laris
P00898,Produk 898,236,196362,30,Laris
P00899,Produk 899,157,25706,15,Laris
P00900,Produk 900,130,20790,25,Laris
P00901,Produk 901,111,171600,0,Laris
P00902,Produk 902,23,131069,10,Tidak
P00903,Produk 903,32,161862,0,Tidak
P00904,Produk 904,35,143750,0,Tidak
P00905,Produk 905,146,127182,5,Laris
P00906,Produk 906,69,188171,25,Tidak
P00907,Produk 907,215,118162,15,Laris
P00908,Produk 908,229,118958,15,Laris
P00909,Produk 909,41,198973,25,Tidak
P00910,Produk 910,276,54862,25,Laris
P00911,Produk 911,178,51098,5,Laris
P00912,Produk 912,275,123037,20,Laris
P00913,Produk 913,65,78376,30,Tidak
P00914,Produk 914,1,25959,10,Tidak
P00915,Produk 915,237,196553,25,Laris
P00916,Produk 916,278,131182,20,Laris
P00917,Produk 917,194,80205,5,Laris
P00918,Produk 918,235,110743,5,Laris
P00919,Produk 919,141,69409,25,Laris
P00920,Produk 920,57,28445,30,Tidak
P00921,Produk 921,214,181198,30,Laris
P00922,Produk 922,8,83089,5,Tidak
P00923,Produk 923,34,46449,20,Tidak
P00924,Produk 924,17,137031,20,Tidak
P00925,Produk 925,24,84155,25,Tidak
P00926,Produk 926,22,125451,15,Tidak
P00927,Produk 927,119,161494,5,Laris
P00928,Produk 928,28,56735,20,Tidak
P00929,Produk 929,148,81384,30,Laris
P00930,Produk 930,294,103598,20,Laris
P00931,Produk 931,164,82102,10,Laris
P00932,Produk 932,73,193070,20,Tidak
P00933,Produk 933,113,128412,10,Laris
P00934,Produk 934,140,35979,20,Laris
P00935,Produk 935,89,184100,25,Laris
P00936,Produk 936,218,165712,15,Laris
P00937,Produk 937,24,110286,25,Tidak
P00938,Produk 938,195,157484,10,Laris
P00939,Produk 939,213,127022,5,Laris
P00940,Produk 940,153,118686,5,Laris
P00941,Produk 941,275,144130,5,Laris
P00942,Produk 942,115,98836,30,Laris
P00943,Produk 943,73,141379,0,Tidak
P00944,Produk 944,287,128180,15,Laris
P00945,Produk 945,285,158934,5,Laris
P00946,Produk 946,198,83663,10,Laris
P00947,Produk 947,104,106576,25,Laris
P00948,Produk 948,40,137908,30,Tidak
P00949,Produk 949,189,44238,20,Laris
P00950,Produk 950,97,33510,10,Laris
P00951,Produk 951,193,196599,20,Laris
P00952,Produk 952,20,39079,5,Tidak
P00953,Produk 953,300,196016,20,Laris
P00954,Produk 954,111,145670,5,Laris
P00955,Produk 955,170,99478,0,Laris
P00956,Produk 956,108,69813,25,Laris
P00957,Produk 957,60,145546,5,Tidak
P00958,Produk 958,104,123974,5,Laris
P00959,Produk 959,282,104309,30,Laris
P00960,Produk 960,144,119788,15,Laris
P00961,Produk 961,273,190058,10,Laris
P00962,Produk 962,157,88566,10,Laris
P00963,Produk 963,262,150358,15,Laris
P00964,Produk 964,50,143074,30,Tidak
P00965,Produk 965,163,73248,10,Laris
P00966,Produk 966,160,128509,0,Laris
P00967,Produk 967,288,78005,25,Laris
P00968,Produk 968,74,24251,10,Tidak
P00969,Produk 969,283,173100,20,Laris
P00970,Produk 970,213,97382,5,Laris
P00971,Produk 971,100,106472,5,Laris
P00972,Produk 972,194,169366,30,Laris
P00973,Produk 973,125,150888,20,Laris
P00974,Produk 974,172,87456,30,Laris
P00975,Produk 975,250,188216,25,Laris
P00976,Produk 976,251,140803,5,Laris
P00977,Produk 977,180,64371,5,Laris
P00978,Produk 978,279,148009,5,Laris
P00979,Produk 979,277,188246,0,Laris
P00980,Produk 980,268,28866,30,Laris
P00981,Produk 981,38,195168,0,Tidak
P00982,Produk 982,3,128106,5,Tidak
P00983,Produk 983,118,37817,25,Laris
P00984,Produk 984,77,22396,5,Tidak
P00985,Produk 985,258,139540,10,Laris
P00986,Produk 986,30,181961,25,Tidak
P00987,Produk 987,247,192827,15,Laris
P00988,Produk 988,8,21733,20,Tidak
P00989,Produk 989,282,127829,0,Laris
P00990,Produk 990,8,158783,25,Tidak
P00991,Produk 991,140,160440,10,Laris
P00992,Produk 992,8,151652,30,Tidak
P00993,Produk 993,220,66993,0,Laris
P00994,Produk 994,49,157464,5,Tidak
P00995,Produk 995,123,70313,20,Laris
P00996,Produk 996,269,86169,30,Laris
P00997,Produk 997,181,90077,30,Laris
P00998,Produk 998,203,40714,10,Laris
P00999,Produk 999,207,140323,20,Laris
P01000,Produk 1000,124,79207,10,Laris
P01001,Produk 1001,41,191372,30,Tidak
P01002,Produk 1002,16,44510,15,Tidak
P01003,Produk 1003,194,118872,20,Laris
P01004,Produk 1004,243,34710,25,Laris
P01005,Produk 1005,4,64927,0,Tidak
P01006,Produk 1006,255,133746,25,Laris
P01007,Produk 1007,169,168335,30,Laris
P01008,Produk 1008,48,158453,0,Tidak
P01009,Produk 1009,117,75421,30,Laris
P01010,Produk 1010,290,144649,10,Laris
P01011,Produk 1011,23,39489,25,Tidak
P01012,Produk 1012,143,162352,20,Laris
P01013,Produk 1013,16,67016,30,Tidak
P01014,Produk 1014,161,24104,5,Laris
P01015,Produk 1015,300,57798,30,Laris
P01016,Produk 1016,203,40168,10,Laris
P01017,Produk 1017,83,167838,5,Laris
P01018,Produk 1018,290,122015,25,Laris
P01019,Produk 1019,276,106960,15,Laris
P01020,Produk 1020,71,40559,20,Tidak
P01021,Produk 1021,177,34076,0,Laris
P01022,Produk 1022,223,80855,30,Laris
P01023,Produk 1023,38,109284,20,Tidak
P01024,Produk 1024,203,105557,0,Laris
P01025,Produk 1025,139,138109,15,Laris
P01026,Produk 1026,116,113273,20,Laris
P01027,Produk 1027,192,133206,5,Laris
P01028,Produk 1028,299,193191,15,Laris
P01029,Produk 1029,43,182166,10,Tidak
P01030,Produk 1030,126,39269,0,Laris
P01031,Produk 1031,137,60428,15,Laris
P01032,Produk 1032,78,122137,10,Tidak
P01033,Produk 1033,184,47931,0,Laris
P01034,Produk 1034,2,100810,15,Tidak
P01035,Produk 1035,184,90717,0,Laris
P01036,Produk 1036,67,42884,5,Tidak
P01037,Produk 1037,220,137661,20,Laris
P01038,Produk 1038,284,154333,15,Laris
P01039,Produk 1039,52,26884,0,Tidak
P01040,Produk 1040,181,165285,0,Laris
P01041,Produk 1041,166,120987,0,Laris
P01042,Produk 1042,149,128477,15,Laris
P01043,Produk 1043,43,166679,5,Tidak
P01044,Produk 1044,292,156604,5,Laris
P01045,Produk 1045,194,64433,5,Laris
P01046,Produk 1046,137,98939,10,Laris
P01047,Produk 1047,252,58255,0,Laris
P01048,Produk 1048,85,133947,10,Laris
P01049,Produk 1049,215,98578,15,Laris
P01050,Produk 1050,39,114666,10,Tidak
P01051,Produk 1051,126,183848,15,Laris
P01052,Produk 1052,100,140025,0,Laris
P01053,Produk 1053,69,99864,0,Tidak
P01054,Produk 1054,202,107088,30,Laris
P01055,Produk 1055,194,106387,15,Laris
P01056,Produk 1056,171,132883,30,Laris
P01057,Produk 1057,69,98757,10,Tidak
P01058,Produk 1058,102,145569,10,Laris
P01059,Produk 1059,90,124396,10,Laris
P01060,Produk 1060,149,185911,15,Laris
P01061,Produk 1061,294,83550,10,Laris
P01062,Produk 1062,192,93479,30,Laris
P01063,Produk 1063,201,115686,0,Laris
P01064,Produk 1064,288,72376,20,Laris
P01065,Produk 1065,279,67166,25,Laris
P01066,Produk 1066,281,27055,25,Laris
P01067,Produk 1067,236,74958,15,Laris
P01068,Produk 1068,149,38129,30,Laris
P01069,Produk 1069,209,196417,15,Laris
P01070,Produk 1070,71,186025,10,Tidak
P01071,Produk 1071,123,86238,25,Laris
P01072,Produk 1072,78,130920,30,Tidak
P01073,Produk 1073,193,39389,15,Laris
P01074,Produk 1074,245,172631,15,Laris
P01075,Produk 1075,273,152805,30,Laris
P01076,Produk 1076,214,162513,0,Laris
P01077,Produk 1077,184,160746,20,Laris
P01078,Produk 1078,43,48670,30,Tidak
P01079,Produk 1079,127,192386,25,Laris
P01080,Produk 1080,181,63604,25,Laris
P01081,Produk 1081,22,167644,25,Tidak
P01082,Produk 1082,204,106926,30,Laris
P01083,Produk 1083,220,47772,0,Laris
P01084,Produk 1084,50,87826,5,Tidak
P01085,Produk 1085,261,155999,20,Laris
P01086,Produk 1086,297,170794,5,Laris
P01087,Produk 1087,228,118073,15,Laris
P01088,Produk 1088,237,198141,20,Laris
P01089,Produk 1089,256,59516,10,Laris
P01090,Produk 1090,12,146555,0,Tidak
P01091,Produk 1091,151,129045,0,Laris
P01092,Produk 1092,59,57139,10,Tidak
P01093,Produk 1093,159,109932,15,Laris
P01094,Produk 1094,105,156607,15,Laris
P01095,Produk 1095,178,144823,0,Laris
P01096,Produk 1096,224,138606,10,Laris
P01097,Produk 1097,34,98712,0,Tidak
P01098,Produk 1098,58,25920,30,Tidak
P01099,Produk 1099,175,189861,0,Laris
P01100,Produk 1100,84,83940,20,Laris
P01101,Produk 1101,89,164679,5,Laris
P01102,Produk 1102,169,166761,15,Laris
P01103,Produk 1103,236,80779,30,Laris
P01104,Produk 1104,207,185087,5,Laris
P01105,Produk 1105,95,187897,25,Laris
P01106,Produk 1106,221,123699,0,Laris
P01107,Produk 1107,101,137853,20,Laris
P01108,Produk 1108,219,121930,0,Laris
P01109,Produk 1109,109,73945,10,Laris
P01110,Produk 1110,32,171348,0,Tidak
P01111,Produk 1111,274,69010,10,Laris
P01112,Produk 1112,166,71661,15,Laris
P01113,Produk 1113,58,88774,25,Tidak
P01114,Produk 1114,250,158337,25,Laris
P01115,Produk 1115,160,176492,15,Laris
P01116,Produk 1116,200,173879,0,Laris
P01117,Produk 1117,178,112270,30,Laris
P01118,Produk 1118,234,181837,5,Laris
P01119,Produk 1119,152,181083,20,Laris
P01120,Produk 1120,43,196189,5,Tidak
P01121,Produk 1121,160,50896,5,Laris
P01122,Produk 1122,156,50657,5,Laris
P01123,Produk 1123,191,57056,20,Laris
P01124,Produk 1124,198,129638,20,Laris
P01125,Produk 1125,70,170681,15,Tidak
P01126,Produk 1126,216,68694,15,Laris
P01127,Produk 1127,275,189151,5,Laris
P01128,Produk 1128,284,63742,15,Laris
P01129,Produk 1129,147,56777,5,Laris
P01130,Produk 1130,161,138227,20,Laris
P01131,Produk 1131,27,114119,0,Tidak
P01132,Produk 1132,248,55791,5,Laris
P01133,Produk 1133,196,167215,20,Laris
P01134,Produk 1134,253,127252,25,Laris
P01135,Produk 1135,251,128955,25,Laris
P01136,Produk 1136,227,148109,5,Laris
P01137,Produk 1137,42,168215,0,Tidak
P01138,Produk 1138,112,96569,0,Laris
P01139,Produk 1139,140,78941,20,Laris
P01140,Produk 1140,147,64094,30,Laris
P01141,Produk 1141,234,168281,25,Laris
P01142,Produk 1142,253,164107,20,Laris
P01143,Produk 1143,57,170133,0,Tidak
P01144,Produk 1144,137,162372,30,Laris
P01145,Produk 1145,187,162093,30,Laris
P01146,Produk 1146,21,135701,20,Tidak
P01147,Produk 1147,111,131451,0,Laris
P01148,Produk 1148,126,98042,30,Laris
P01149,Produk 1149,16,137894,10,Tidak
P01150,Produk 1150,178,42802,15,Laris
P01151,Produk 1151,60,82113,5,Tidak
P01152,Produk 1152,179,179976,25,Laris
P01153,Produk 1153,219,63511,20,Laris
P01154,Produk 1154,71,74164,30,Tidak
P01155,Produk 1155,105,35560,20,Laris
P01156,Produk 1156,179,159534,10,Laris
P01157,Produk 1157,275,64139,10,Laris
P01158,Produk 1158,149,95846,20,Laris
P01159,Produk 1159,136,154850,25,Laris
P01160,Produk 1160,48,55543,30,Tidak
P01161,Produk 1161,210,35541,10,Laris
P01162,Produk 1162,64,54784,5,Tidak
P01163,Produk 1163,74,104435,30,Tidak
P01164,Produk 1164,126,197270,15,Laris
P01165,Produk 1165,250,57269,20,Laris
P01166,Produk 1166,137,184577,15,Laris
P01167,Produk 1167,192,138486,0,Laris
P01168,Produk 1168,47,125604,20,Tidak
P01169,Produk 1169,142,116749,15,Laris
P01170,Produk 1170,249,105796,20,Laris
P01171,Produk 1171,1,44416,25,Tidak
P01172,Produk 1172,234,186419,25,Laris
P01173,Produk 1173,183,36601,30,Laris
P01174,Produk 1174,273,124258,5,Laris
P01175,Produk 1175,219,75535,15,Laris
P01176,Produk 1176,137,104637,30,Laris
P01177,Produk 1177,145,108540,20,Laris
P01178,Produk 1178,295,54234,20,Laris
P01179,Produk 1179,248,110109,25,Laris
P01180,Produk 1180,24,32043,0,Tidak
P01181,Produk 1181,235,24268,0,Laris
P01182,Produk 1182,80,135680,15,Tidak
P01183,Produk 1183,0,132145,5,Tidak
P01184,Produk 1184,67,190392,10,Tidak
P01185,Produk 1185,81,91832,0,Laris
P01186,Produk 1186,184,85638,0,Laris
P01187,Produk 1187,190,194196,25,Laris
P01188,Produk 1188,84,33575,15,Laris
P01189,Produk 1189,156,81379,15,Laris
P01190,Produk 1190,46,44951,0,Tidak
P01191,Produk 1191,109,144992,0,Laris
P01192,Produk 1192,67,175629,5,Tidak
P01193,Produk 1193,265,198253,15,Laris
P01194,Produk 1194,4,22113,25,Tidak
P01195,Produk 1195,175,51612,30,Laris
P01196,Produk 1196,216,54648,15,Laris
P01197,Produk 1197,36,80017,15,Tidak
P01198,Produk 1198,45,46850,0,Tidak
P01199,Produk 1199,160,116354,10,Laris
P01200,Produk 1200,70,120328,30,Tidak
P01201,Produk 1201,68,188185,25,Tidak
P01202,Produk 1202,73,37933,20,Tidak
P01203,Produk 1203,288,22221,20,Laris
P01204,Produk 1204,84,135369,10,Laris
P01205,Produk 1205,109,184647,25,Laris
P01206,Produk 1206,77,127927,20,Tidak
P01207,Produk 1207,226,76949,0,Laris
P01208,Produk 1208,51,56703,30,Tidak
P01209,Produk 1209,63,174553,25,Tidak
P01210,Produk 1210,196,112152,15,Laris
P01211,Produk 1211,161,56655,5,Laris
P01212,Produk 1212,141,188983,0,Laris
P01213,Produk 1213,127,165069,20,Laris
P01214,Produk 1214,145,27031,30,Laris
